url,source,headline_raw,article_date,scrape_status,error_message,headline_repaired,headline_clean,headline_char_count,headline_word_count
https://www.foxnews.com/entertainment/matt-damon-rare-appearance-daughters-ben-affleck-jennifer-lopez-heat-up-air-premiere,FoxNews,"Matt Damon makes rare appearance with daughters as Ben Affleck, Jennifer Lopez heat up 'Air' premiere",2023-03-28T12:51:42-04:00,success,,"Matt Damon makes rare appearance with daughters as Ben Affleck, Jennifer Lopez heat up 'Air' premiere",matt damon makes rare appearance with daughters as ben affleck jennifer lopez heat up 'air' premiere,101,16
https://www.foxnews.com/lifestyle/meet-american-invented-hard-hat-symbol-working-class,FoxNews,"Meet the American who invented the hard hat, a proud symbol of our nation's working class",2024-10-18T03:30:04-04:00,success,,"Meet the American who invented the hard hat, a proud symbol of our nation's working class",meet the american who invented the hard hat a proud symbol of our nations working class,89,16
https://www.foxnews.com/us/who-georgia-school-shooter-what-we-know,FoxNews,Who is the alleged Georgia school shooter? What we know,2024-09-04T18:08:29-04:00,success,,Who is the alleged Georgia school shooter? What we know,who is the alleged georgia school shooter what we know,55,10
https://www.foxnews.com/world/israel-strikes-hezbollah-targets-lebanon-after-two-rounds-device-explosions,FoxNews,Israel strikes Hezbollah targets in Lebanon after two rounds of device explosions,2024-09-19T10:22:41-04:00,success,,Israel strikes Hezbollah targets in Lebanon after two rounds of device explosions,israel strikes hezbollah targets in lebanon after two rounds of device explosions,81,12
https://www.foxnews.com/entertainment/one-directions-liam-payne-joins-long-list-musicians-who-died-young-amid-addiction-battles,FoxNews,One Direction?€?s Liam Payne joins long list of musicians who died young amid addiction battles,2024-10-18T04:00:09-04:00,success,,One Direction's Liam Payne joins long list of musicians who died young amid addiction battles,one directions liam payne joins long list of musicians who died young amid addiction battles,93,15
https://www.foxnews.com/politics/https-www-foxnews-com-politics-republican-aiming-flip-key-senate-seat-blue-bastion-spotlights-anti-trump-credentials,FoxNews,Blue state Republican touts his anti-Trump credentials in bid to flip senate seat red,2024-09-03T12:35:29-04:00,success,,Blue state Republican touts his anti-Trump credentials in bid to flip senate seat red,blue state republican touts his anti trump credentials in bid to flip senate seat red,85,15
https://www.foxnews.com/politics/texas-dems-senate-ad-features-border-wall-he-once-blasted-racist,FoxNews,Texas Dem's Senate ad features border wall he once blasted as 'racist',2024-09-12T04:00:59-04:00,success,,Texas Dem's Senate ad features border wall he once blasted as 'racist',texas dems senate ad features border wall he once blasted as 'racist',70,12
https://www.foxnews.com/entertainment/bruce-willis-relatively-incommunicative-not-totally-verbal-dementia-diagnosis,FoxNews,"Bruce Willis is relatively 'incommunicative,' 'not totally verbal' after dementia diagnosis, friend reveals",2023-10-12T09:01:10-04:00,success,,"Bruce Willis is relatively 'incommunicative,' 'not totally verbal' after dementia diagnosis, friend reveals",bruce willis is relatively 'incommunicative ' 'not totally verbal' after dementia diagnosis friend reveals,107,14
https://www.foxnews.com/politics/democratic-socialists-group-boasts-helped-make-walz-harris-running-mate-force-cannot-ignored.print,FoxNews,Democratic Socialists group boasts it helped make Walz Harris' running mate: 'Force that cannot be ignored',2024-08-07T13:24:50-04:00,success,,Democratic Socialists group boasts it helped make Walz Harris' running mate: 'Force that cannot be ignored',democratic socialists group boasts it helped make walz harris' running mate 'force that cannot be ignored',107,16
https://www.foxnews.com/media/vance-spox-blasts-ap-brazenly-lying-out-context-quote-lost-any-all-credibility,FoxNews,Vance spox blasts AP for 'brazenly lying' with out of context school shooting quote: 'Lost all credibility',2024-09-05T22:56:52-04:00,success,,Vance spox blasts AP for 'brazenly lying' with out of context school shooting quote: 'Lost all credibility',vance spox blasts ap for 'brazenly lying' with out of context school shooting quote 'lost all credibility',107,17
https://www.foxnews.com/travel/florida-woman-traveled-55-countries-cruise-ship-vacations-way-go,FoxNews,"Florida woman has traveled to 55 countries, says cruise ship vacations are the way to go",2024-07-30T08:37:10-04:00,success,,"Florida woman has traveled to 55 countries, says cruise ship vacations are the way to go",florida woman has traveled to 55 countries says cruise ship vacations are the way to go,88,16
https://www.foxnews.com/entertainment/lori-loughlin-college-admissions-scandal-case,FoxNews,Lori Loughlin's college admissions scandal case: Everything to know about it,2020-08-20T05:00:44-04:00,success,,Lori Loughlin's college admissions scandal case: Everything to know about it,lori loughlins college admissions scandal case everything to know about it,76,11
https://www.foxnews.com/lifestyle/veteran-military-nonprofits-help-americas-heroes-focus-once-lifetime-adventure,FoxNews,Veteran and military nonprofits that help America's heroes are focus of 'once-in-a-lifetime' adventure,2024-06-13T07:00:29-04:00,success,,Veteran and military nonprofits that help America's heroes are focus of 'once-in-a-lifetime' adventure,veteran and military nonprofits that help americas heroes are focus of 'once in a lifetime' adventure,102,16
https://www.foxnews.com/media/byron-donalds-spars-breakfast-club-hosts-over-harris-economic-record-you-sure-you-want-go-there,FoxNews,Byron Donalds spars with 'Breakfast Club' hosts over Harris' economic record: 'You sure you want to go there?',2024-10-01T19:00:45-04:00,success,,Byron Donalds spars with 'Breakfast Club' hosts over Harris' economic record: 'You sure you want to go there?',byron donalds spars with 'breakfast club' hosts over harris' economic record 'you sure you want to go there ',110,19
https://www.foxnews.com/entertainment/demi-moore-isolating-bruce-willis-daughters-amazing,FoxNews,"Demi Moore on isolating with ex Bruce Willis, daughters: 'It was amazing'",2021-02-04T09:35:51-05:00,success,,"Demi Moore on isolating with ex Bruce Willis, daughters: 'It was amazing'",demi moore on isolating with ex bruce willis daughters 'it was amazing',73,12
https://www.foxnews.com/entertainment/paul-rudd-aaron-rogers-go-viral-taylor-swift-concert-camila-cabello-shawn-mendes-rekindle-romance,FoxNews,"Paul Rudd and Aaron Rodgers go viral at Taylor Swift concert, Camila Cabello and Shawn Mendes rekindle romance",2023-05-29T18:42:34-04:00,success,,"Paul Rudd and Aaron Rodgers go viral at Taylor Swift concert, Camila Cabello and Shawn Mendes rekindle romance",paul rudd and aaron rodgers go viral at taylor swift concert camila cabello and shawn mendes rekindle romance,110,18
https://www.foxnews.com/lifestyle/world-war-ii-veteran-celebrates-102nd-birthday-blessed,FoxNews,World War II veteran celebrates 102nd birthday: 'Blessed' and 'grateful' for community support,2022-01-04T06:30:18-05:00,success,,World War II veteran celebrates 102nd birthday: 'Blessed' and 'grateful' for community support,world war ii veteran celebrates 102nd birthday 'blessed' and 'grateful' for community support,94,13
https://www.foxnews.com/lifestyle/this-day-history-november-6-1984-ronald-reagan-wins-re-election-white-house-landslide.print,FoxNews,"On this day in history, November 6, 1984, Ronald Reagan wins re-election to the White House by a landslide",2023-11-06T00:02:08-05:00,success,,"On this day in history, November 6, 1984, Ronald Reagan wins re-election to the White House by a landslide",on this day in history november 6 1984 ronald reagan wins re election to the white house by a landslide,106,20
https://www.foxnews.com/politics/iran-trying-sabotage-trumps-presidential-campaign-us-intelligence,FoxNews,Iran trying to sabotage Trump's presidential campaign: US intelligence,2024-07-29T15:47:10-04:00,success,,Iran trying to sabotage Trump's presidential campaign: US intelligence,iran trying to sabotage trumps presidential campaign us intelligence,70,9
https://www.foxnews.com/sports/fans-boo-tim-walz-he-leaves-michigan-minnesota-game-get-out-here,FoxNews,Fans boo Tim Walz as he leaves Michigan-Minnesota game: 'Get out of here!',2024-09-28T19:40:06-04:00,success,,Fans boo Tim Walz as he leaves Michigan-Minnesota game: 'Get out of here!',fans boo tim walz as he leaves michigan minnesota game 'get out of here ',74,15
https://www.foxnews.com/politics/georgia-judge-overturns-states-six-week-heartbeat-abortion-law-calls-unconstitutional,FoxNews,"Georgia judge overturns state?€?s six-week ?€?heartbeat?€? abortion law, calls it 'unconstitutional'",2024-09-30T18:56:29-04:00,success,,"Georgia judge overturns state's six-week heartbeat abortion law, calls it 'unconstitutional'",georgia judge overturns states six week heartbeat abortion law calls it 'unconstitutional',92,12
https://www.foxnews.com/health/florida-brain-tumor-patient-plays-guitar-during-surgery-this-wild,FoxNews,Florida brain tumor patient plays guitar during his surgery: ?€?This is wild?€?,2024-01-16T06:14:03-05:00,success,,Florida brain tumor patient plays guitar during his surgery: This is wild,florida brain tumor patient plays guitar during his surgery this is wild,73,12
https://www.foxnews.com/media/trump-pledges-protect-womens-sports-from-male-athletes-during-faulkner-town-hall-we-absolutely-stop-it.print,FoxNews,Trump pledges to protect women's sports from male athletes during Faulkner town hall: 'We absolutely stop it',2024-10-16T13:45:49-04:00,success,,Trump pledges to protect women's sports from male athletes during Faulkner town hall: 'We absolutely stop it',trump pledges to protect womens sports from male athletes during faulkner town hall 'we absolutely stop it',109,17
https://www.foxnews.com/politics/biden-district-republican-says-this-issue-will-define-2024-elections.print,FoxNews,Biden district Republican says this critical issue will define 2024 elections,2024-05-15T04:00:55-04:00,success,,Biden district Republican says this critical issue will define 2024 elections,biden district republican says this critical issue will define 2024 elections,77,11
https://www.foxnews.com/world/israeli-airstrikes-continue-terrorist-targets-rocket-launchers-southern-lebanon,FoxNews,"Israeli airstrikes continue on terrorist targets, rocket launchers in southern Lebanon",2024-09-21T16:27:40-04:00,success,,"Israeli airstrikes continue on terrorist targets, rocket launchers in southern Lebanon",israeli airstrikes continue on terrorist targets rocket launchers in southern lebanon,86,11
https://www.foxnews.com/food-drink/best-worst-foods-people-diabetes-maintain-good-health,FoxNews,Best and worst foods for people with diabetes to maintain good health,2024-07-05T05:50:16-04:00,success,,Best and worst foods for people with diabetes to maintain good health,best and worst foods for people with diabetes to maintain good health,69,12
https://www.foxnews.com/politics/trump-quickly-moves-define-harris-more-left-than-bernie-sanders,FoxNews,Trump quickly moves to define Harris as 'more left than Bernie Sanders',2024-07-25T14:37:45-04:00,success,,Trump quickly moves to define Harris as 'more left than Bernie Sanders',trump quickly moves to define harris as 'more left than bernie sanders',71,12
https://www.foxnews.com/health/nappucino-trend-caffeine-before-nap-could-key-better-sleep,FoxNews,'Napuccino' trend: Caffeine before a nap could be key to better sleep,2024-09-05T14:00:53-04:00,success,,'Napuccino' trend: Caffeine before a nap could be key to better sleep,'napuccino' trend caffeine before a nap could be key to better sleep,69,12
https://www.foxnews.com/politics/critics-blast-harris-grasp-inflation-attack-business-ahead-policy-speech-lunatic-behavior,FoxNews,"Critics blast Harris' grasp of inflation, attack on business ahead of policy speech: 'Lunatic behavior'",2024-08-16T04:00:39-04:00,success,,"Critics blast Harris' grasp of inflation, attack on business ahead of policy speech: 'Lunatic behavior'",critics blast harris' grasp of inflation attack on business ahead of policy speech 'lunatic behavior',103,15
https://www.foxnews.com/lifestyle/power-foods-help-prevent-cancer,FoxNews,"These 6 power foods can prevent cancer, according to various health experts",2022-04-04T07:00:29-04:00,success,,"These 6 power foods can prevent cancer, according to various health experts",these 6 power foods can prevent cancer according to various health experts,75,12
https://www.foxnews.com/politics/trump-meets-everyday-americans-chick-fil-a-biden-fine-dines-clintons-billionaires-dc,FoxNews,"Trump meets everyday Americans at Chick-fil-A while Biden fine dines with Clintons, billionaires in DC",2024-04-11T09:42:50-04:00,success,,"Trump meets everyday Americans at Chick-fil-A while Biden fine dines with Clintons, billionaires in DC",trump meets everyday americans at chick fil a while biden fine dines with clintons billionaires in dc,102,17
https://www.foxnews.com/media/major-cnn-trump-critic-brian-stelter-admits-trump-was-funny-during-al-smith-dinner-a-few-great-jokes,FoxNews,Major CNN Trump critic Brian Stelter admits Trump 'was funny' during Al Smith Dinner: 'A few great jokes',2024-10-18T12:46:46-04:00,success,,Major CNN Trump critic Brian Stelter admits Trump 'was funny' during Al Smith Dinner: 'A few great jokes',major cnn trump critic brian stelter admits trump 'was funny' during al smith dinner 'a few great jokes',105,18
https://www.foxnews.com/lifestyle/delicious-no-churn-cake-ice-cream-recipe-makes-perfect-use-leftover-slices-try-recipe,FoxNews,Delicious no-churn cake ice cream makes perfect use of leftover slices: Try the recipe,2023-10-10T17:42:57-04:00,success,,Delicious no-churn cake ice cream makes perfect use of leftover slices: Try the recipe,delicious no churn cake ice cream makes perfect use of leftover slices try the recipe,86,15
https://www.foxnews.com/us/accused-idaho-college-killer-bryan-kohbergers-trial-date-pushed-back,FoxNews,Accused Idaho college killer Bryan Kohberger's trial date pushed back,2024-10-09T17:28:47-04:00,success,,Accused Idaho college killer Bryan Kohberger's trial date pushed back,accused idaho college killer bryan kohbergers trial date pushed back,69,10
https://www.foxnews.com/opinion/ncaa-blockbuster-admission-says-about-future-women-sports,FoxNews,What the NCAA's blockbuster admission says about the future of women's sports,2024-03-14T05:00:11-04:00,success,,What the NCAA's blockbuster admission says about the future of women's sports,what the ncaas blockbuster admission says about the future of womens sports,77,12
https://www.foxnews.com/world/irans-ayatollah-ali-khamenei-hiding-extra-security-following-hezbollah-leaders-death-report.print,FoxNews,Iran's Ayatollah Ali Khamenei in hiding with extra security following Hezbollah leader's death: report,2024-09-29T08:55:32-04:00,success,,Iran's Ayatollah Ali Khamenei in hiding with extra security following Hezbollah leader's death: report,irans ayatollah ali khamenei in hiding with extra security following hezbollah leaders death report,102,14
https://www.foxnews.com/politics/dem-strategists-fret-harris-sugar-high-over-if-youre-not-nervous-youre-not-paying-attention,FoxNews,"Dem strategists fret Harris 'sugar high' is over: 'If you're not nervous, you're not paying attention'",2024-10-10T17:35:41-04:00,success,,"Dem strategists fret Harris 'sugar high' is over: 'If you're not nervous, you're not paying attention'",dem strategists fret harris 'sugar high' is over 'if youre not nervous youre not paying attention',102,16
https://www.foxnews.com/media/biden-democrats-falsely-frame-green-movement-economic-charles-payne,FoxNews,"Biden, Democrats falsely frame Green movement as 'economic': Charles Payne",2022-09-18T08:00:40-04:00,success,,"Biden, Democrats falsely frame Green movement as 'economic': Charles Payne",biden democrats falsely frame green movement as 'economic' charles payne,74,10
https://www.foxnews.com/us/rachel-morin-murder-maryland-sheriff-says-suspect-on-loose-could-strike-again,FoxNews,Rachel Morin murder: Maryland sheriff says suspect on the loose could strike again,2023-08-22T15:25:48-04:00,success,,Rachel Morin murder: Maryland sheriff says suspect on the loose could strike again,rachel morin murder maryland sheriff says suspect on the loose could strike again,82,13
https://www.foxnews.com/lifestyle/jack-carrs-take-terrorism-sky-june-14-1985-crew-nothing-short-heroic,FoxNews,"Jack Carr's take on terrorism in the skies on June 14, 1985: Crew was 'nothing short of heroic'",2023-06-14T12:02:24-04:00,success,,"Jack Carr's take on terrorism in the skies on June 14, 1985: Crew was 'nothing short of heroic'",jack carrs take on terrorism in the skies on june 14 1985 crew was 'nothing short of heroic',95,18
https://www.foxnews.com/world/idf-shares-video-hamas-leader-yahya-sinwar-escaping-tunnel-network,FoxNews,IDF shares video of Hamas leader Yahya Sinwar escaping through tunnel network,2024-02-13T18:32:38-05:00,success,,IDF shares video of Hamas leader Yahya Sinwar escaping through tunnel network,idf shares video of hamas leader yahya sinwar escaping through tunnel network,77,12
https://www.foxnews.com/media/menendez-bros-attorney-speaks-out-case-amid-appeal,FoxNews,"Menendez bros' attorney speaks out about their case amid appeal: 'Everything you think you know...you don't""",2024-03-25T06:00:26-04:00,success,,"Menendez bros' attorney speaks out about their case amid appeal: 'Everything you think you know...you don't""",menendez bros' attorney speaks out about their case amid appeal 'everything you think you know you dont,108,17
https://www.foxnews.com/lifestyle/this-day-history-oct-14-1912-teddy-roosevelt-shot-chest-campaign-stop,FoxNews,"On this day in history, October 14, 1912, Teddy Roosevelt shot in chest, makes campaign stop minutes later",2024-10-14T00:02:42-04:00,success,,"On this day in history, October 14, 1912, Teddy Roosevelt shot in chest, makes campaign stop minutes later",on this day in history october 14 1912 teddy roosevelt shot in chest makes campaign stop minutes later,106,18
https://www.foxnews.com/politics/crunch-time-harris-team-up-barack-michelle-obama-next-week-key-battlegrounds,FoxNews,Crunch time: Harris to team up with Barack and Michelle Obama next week in key battlegrounds,2024-10-18T05:00:45-04:00,success,,Crunch time: Harris to team up with Barack and Michelle Obama next week in key battlegrounds,crunch time harris to team up with barack and michelle obama next week in key battlegrounds,92,16
https://www.foxnews.com/politics/why-biden-did-debate-throwdown-trump-agreed-risks-each-side,FoxNews,"Why Biden did the debate throwdown, Trump agreed, and the risks for each side",2024-05-16T03:00:45-04:00,success,,"Why Biden did the debate throwdown, Trump agreed, and the risks for each side",why biden did the debate throwdown trump agreed and the risks for each side,77,14
https://www.foxnews.com/lifestyle/exclusive-bestselling-author-jack-carr-shares-excerpt-beirut-nonfiction-book-terror.print,FoxNews,"Exclusive: Bestselling author Jack Carr shares excerpt from 'Beirut,' his new nonfiction book on terror",2024-09-22T14:20:10-04:00,success,,"Exclusive: Bestselling author Jack Carr shares excerpt from 'Beirut,' his new nonfiction book on terror",exclusive bestselling author jack carr shares excerpt from 'beirut ' his new nonfiction book on terror,103,16
https://www.foxnews.com/politics/arizona-kamala-harris-rally-speakers-court-john-mccain-republicans-support-man-brings-border-map-vp,FoxNews,Arizona Kamala Harris rally speakers court 'John McCain Republicans' support; man brings border map for VP,2024-08-09T21:41:57-04:00,success,,Arizona Kamala Harris rally speakers court 'John McCain Republicans' support; man brings border map for VP,arizona kamala harris rally speakers court 'john mccain republicans' support man brings border map for vp,106,16
https://www.foxnews.com/politics/harris-open-packing-supreme-court-during-2019-presidential-bid.print,FoxNews,Harris was 'open' to packing Supreme Court during 2019 presidential bid,2024-08-29T14:34:13-04:00,success,,Harris was 'open' to packing Supreme Court during 2019 presidential bid,harris was 'open' to packing supreme court during 2019 presidential bid,71,11
https://www.foxnews.com/politics/liberal-dark-money-network-hauled-1-5b-anonymous-donations-left-wing-causes-2021,FoxNews,Liberal dark money network hauled in more than $1.5B in anonymous donations for left-wing causes in 2021,2022-11-15T17:09:30-05:00,success,,Liberal dark money network hauled in more than $1.5B in anonymous donations for left-wing causes in 2021,liberal dark money network hauled in more than 1 5b in anonymous donations for left wing causes in 2021,104,19
https://www.foxnews.com/us/los-angeles-hit-run-driver-who-plowed-into-mom-baby-stolen-car-murdered-after-light-sentence,FoxNews,Los Angeles hit-and-run driver who plowed into mom and baby in stolen car is murdered after light sentence,2023-01-20T14:37:06-05:00,success,,Los Angeles hit-and-run driver who plowed into mom and baby in stolen car is murdered after light sentence,los angeles hit and run driver who plowed into mom and baby in stolen car is murdered after light sentence,106,20
https://www.foxnews.com/media/blue-philly-working-class-voters-start-leaning-towards-trump-ahead-election-people-actually-love-him,FoxNews,Blue Philly working-class voters start leaning toward Trump ahead of election: 'People actually love him',2024-10-07T07:00:44-04:00,success,,Blue Philly working-class voters start leaning toward Trump ahead of election: 'People actually love him',blue philly working class voters start leaning toward trump ahead of election 'people actually love him',105,16
https://www.foxnews.com/politics/hispanic-house-dems-accuse-biden-leaving-them-dark-possible-executive-action-border,FoxNews,Hispanic House Dems accuse Biden of leaving them in dark on possible executive action at border,2024-02-23T12:46:13-05:00,success,,Hispanic House Dems accuse Biden of leaving them in dark on possible executive action at border,hispanic house dems accuse biden of leaving them in dark on possible executive action at border,95,16
https://www.foxnews.com/politics/black-group-fires-back-obama-insulting-harris-pitch-worst-kind-identity-politics,FoxNews,Black group fires back at Obama for ?€?insulting?€? Harris pitch: 'Worst kind of identity politics',2024-10-13T13:54:26-04:00,success,,Black group fires back at Obama for insulting Harris pitch: 'Worst kind of identity politics',black group fires back at obama for insulting harris pitch 'worst kind of identity politics',93,15
https://www.foxnews.com/media/left-died-emergence-kamala-harris-democrats-cnns-van-jones.print,FoxNews,"Left 'just died' with the emergence of 'Kamala Harris Democrats,' says CNN's Van Jones",2024-08-23T08:33:03-04:00,success,,"Left 'just died' with the emergence of 'Kamala Harris Democrats,' says CNN's Van Jones",left 'just died' with the emergence of 'kamala harris democrats ' says cnns van jones,86,15
https://www.foxnews.com/politics/desantis-admin-blocked-from-threatening-tv-stations-over-pro-abortion-ads,FoxNews,DeSantis admin blocked from threatening TV stations over pro-abortion ads,2024-10-18T14:06:23-04:00,success,,DeSantis admin blocked from threatening TV stations over pro-abortion ads,desantis admin blocked from threatening tv stations over pro abortion ads,73,11
https://www.foxnews.com/media/rapper-50-cent-shares-why-people-identify-trump-after-assassination-attempt,FoxNews,Rapper 50 Cent shares why people 'identify' with Trump after assassination attempt,2024-09-23T06:30:44-04:00,success,,Rapper 50 Cent shares why people 'identify' with Trump after assassination attempt,rapper 50 cent shares why people 'identify' with trump after assassination attempt,82,12
https://www.foxnews.com/politics/mike-johnson-demands-biden-immediately-release-any-withheld-aid-israel-middle-east-tension-grows.print,FoxNews,Mike Johnson demands Biden 'immediately release' any withheld aid to Israel as Middle East tension grows,2024-08-06T16:42:26-04:00,success,,Mike Johnson demands Biden 'immediately release' any withheld aid to Israel as Middle East tension grows,mike johnson demands biden 'immediately release' any withheld aid to israel as middle east tension grows,104,16
https://www.foxnews.com/politics/trump-has-9-point-lead-most-important-issue-voters-poll,FoxNews,Trump has 9-point lead on most important issue to voters: poll,2024-10-09T12:10:34-04:00,success,,Trump has 9-point lead on most important issue to voters: poll,trump has 9 point lead on most important issue to voters poll,62,12
https://www.foxnews.com/media/cnns-harry-enten-says-jd-vance-has-nothing-lose-debate-walz-because-low-favorability-ratings,FoxNews,CNN's Harry Enten says JD Vance has 'nothing to lose' in debate with Walz because of low favorability ratings,2024-10-01T15:30:29-04:00,success,,CNN's Harry Enten says JD Vance has 'nothing to lose' in debate with Walz because of low favorability ratings,cnns harry enten says jd vance has 'nothing to lose' in debate with walz because of low favorability ratings,109,19
https://www.foxnews.com/lifestyle/colorado-world-war-ii-veteran-celebrate-100th-birthday-month-pleased-serve-country,FoxNews,Colorado World War II veteran to celebrate 100th birthday this month: 'Pleased to serve my country',2023-11-11T05:15:52-05:00,success,,Colorado World War II veteran to celebrate 100th birthday this month: 'Pleased to serve my country',colorado world war ii veteran to celebrate 100th birthday this month 'pleased to serve my country',99,16
https://www.foxnews.com/health/dementia-advice-16-safe-things-say-loved-one,FoxNews,Dementia advice: Here are 16 safe things to say to your loved one,2024-08-27T04:30:40-04:00,success,,Dementia advice: Here are 16 safe things to say to your loved one,dementia advice here are 16 safe things to say to your loved one,65,13
https://www.foxnews.com/politics/trump-reveals-which-us-rival-his-first-phone-call-re-elected.print,FoxNews,Trump reveals which US rival will be his first phone call if re-elected,2024-09-23T18:14:57-04:00,success,,Trump reveals which US rival will be his first phone call if re-elected,trump reveals which us rival will be his first phone call if re elected,71,14
https://www.foxnews.com/media/james-carville-warns-biden-every-time-he-listens-left-hes-screwed,FoxNews,"James Carville warns Biden every time he listens to the left, he's 'screwed'",2024-06-13T16:52:04-04:00,success,,"James Carville warns Biden every time he listens to the left, he's 'screwed'",james carville warns biden every time he listens to the left hes 'screwed',76,13
https://www.foxnews.com/politics/biden-charge-country-second-straight-vacation-white-house-insists,FoxNews,"Biden is in charge of country on second straight vacation, White House insists",2024-08-27T07:30:06-04:00,success,,"Biden is in charge of country on second straight vacation, White House insists",biden is in charge of country on second straight vacation white house insists,78,13
https://www.foxnews.com/politics/harris-campaign-celebrates-georgia-judge-blocking-hand-count-ballot-rule.print,FoxNews,Harris campaign celebrates after Georgia judge blocks hand-count ballot rule,2024-10-16T10:12:38-04:00,success,,Harris campaign celebrates after Georgia judge blocks hand-count ballot rule,harris campaign celebrates after georgia judge blocks hand count ballot rule,76,11
https://www.foxnews.com/live-news/trump-assassination-shooting-rnc-secret-service-investigation-july15,FoxNews,FBI investigating Trump rally shooter,2024-07-15T06:14:37-04:00,success,,FBI investigating Trump rally shooter,fbi investigating trump rally shooter,37,5
https://www.foxnews.com/politics/dems-plan-revive-border-bill-rejected-republicans-november-election,FoxNews,Dems plan to revive border bill rejected by Republicans ahead of November election,2024-05-13T15:04:16-04:00,success,,Dems plan to revive border bill rejected by Republicans ahead of November election,dems plan to revive border bill rejected by republicans ahead of november election,82,13
https://www.foxnews.com/politics/vulnerable-democrat-tammy-baldwins-support-sanctuary-cities-highlighted-wisconsin-ad,FoxNews,Vulnerable Democrat Tammy Baldwin's support of sanctuary cities highlighted in Wisconsin ad,2024-08-14T07:00:25-04:00,success,,Vulnerable Democrat Tammy Baldwin's support of sanctuary cities highlighted in Wisconsin ad,vulnerable democrat tammy baldwins support of sanctuary cities highlighted in wisconsin ad,91,12
https://www.foxnews.com/media/harris-media-blitz-massive-missed-opportunity-disrupt-razor-thin-race-msnbc-op-ed-says.print,FoxNews,Harris' media blitz was a 'massive missed opportunity' to disrupt razor-thin race: MSNBC column,2024-10-14T21:00:19-04:00,success,,Harris' media blitz was a 'massive missed opportunity' to disrupt razor-thin race: MSNBC column,harris' media blitz was a 'massive missed opportunity' to disrupt razor thin race msnbc column,95,15
https://www.foxnews.com/entertainment/euphoria-sydney-sweeney-sex-symbol-nude-scenes,FoxNews,"?€?Euphoria?€? star Sydney Sweeney on being a sex symbol, why she ?€?won?€?t stop?€? doing nude scenes",2022-07-28T16:11:05-04:00,success,,"Euphoria star Sydney Sweeney on being a sex symbol, why she won't stop doing nude scenes",euphoria star sydney sweeney on being a sex symbol why she wont stop doing nude scenes,88,16
https://www.foxnews.com/world/prince-william-denounces-antisemitism-amid-soaring-rates-abuse,FoxNews,Prince William denounces antisemitism amid soaring rates of abuse at London synagogue,2024-02-29T13:01:16-05:00,success,,Prince William denounces antisemitism amid soaring rates of abuse at London synagogue,prince william denounces antisemitism amid soaring rates of abuse at london synagogue,85,12
https://www.foxnews.com/entertainment/yellowstone-star-lainey-wilson-testifies-ai-using-voice-gut-punch,FoxNews,'Yellowstone' star Lainey Wilson testifies AI using her voice was 'gut punch': 'It is a personal violation',2024-02-02T14:00:02-05:00,success,,'Yellowstone' star Lainey Wilson testifies AI using her voice was 'gut punch': 'It is a personal violation','yellowstone' star lainey wilson testifies ai using her voice was 'gut punch' 'it is a personal violation',107,17
https://www.foxnews.com/politics/ex-usda-official-blasts-mind-boggling-biden-regulations-farming-menthol.print,FoxNews,"Ex-USDA official blasts 'mind-boggling' Biden regulations on farming, menthol: 'Doesn't seem very American'",2024-02-21T04:00:09-05:00,success,,"Ex-USDA official blasts 'mind-boggling' Biden regulations on farming, menthol: 'Doesn't seem very American'",ex usda official blasts 'mind boggling' biden regulations on farming menthol 'doesnt seem very american',107,15
https://www.foxnews.com/media/dnc-opens-land-acknowledgment-forcibly-removed-tribal-nation,FoxNews,2024 DNC opens with land acknowledgment of 'forcibly removed' tribal nation,2024-08-19T20:00:20-04:00,success,,2024 DNC opens with land acknowledgment of 'forcibly removed' tribal nation,2024 dnc opens with land acknowledgment of 'forcibly removed' tribal nation,75,11
https://www.foxnews.com/us/hurricane-helene-more-than-90-reported-dead-north-carolina-authorities-cant-confirm-how-many-missing.print,FoxNews,"Hurricane Helene: More than 100 reported dead in North Carolina, 7 unaccounted for",2024-10-10T18:59:15-04:00,success,,"Hurricane Helene: More than 100 reported dead in North Carolina, 7 unaccounted for",hurricane helene more than 100 reported dead in north carolina 7 unaccounted for,82,13
https://www.foxnews.com/politics/gop-senator-demands-answers-biden-admin-confusing-regulation-could-crush-farming-families.print,FoxNews,GOP senator demands answers from Biden admin on 'confusing' regulation that could crush farming families,2024-02-10T04:00:57-05:00,success,,GOP senator demands answers from Biden admin on 'confusing' regulation that could crush farming families,gop senator demands answers from biden admin on 'confusing' regulation that could crush farming families,104,15
https://www.foxnews.com/media/six-states-sue-biden-administration-over-new-title-ix-protections-trans-athletes-girls-sports,FoxNews,Six states sue Biden administration over new Title IX protections for trans athletes in girls' sports,2024-04-30T15:00:40-04:00,success,,Six states sue Biden administration over new Title IX protections for trans athletes in girls' sports,six states sue biden administration over new title ix protections for trans athletes in girls' sports,101,16
https://www.foxnews.com/politics/sen-john-fetterman-makes-prediction-trump-harris-debate-going-close,FoxNews,Sen. John Fetterman makes prediction for Trump and Harris debate: ?€?It's going to be close?€?,2024-09-08T13:37:57-04:00,success,,Sen. John Fetterman makes prediction for Trump and Harris debate: It's going to be close,sen john fetterman makes prediction for trump and harris debate its going to be close,88,15
